"ID_Réponse";"ID_Employé";"Q01";"Q02";"Q03";"Q04";"Q05";"Q06";"Q07";"Q08";"Q09";"Q10";"Q11";"Q12"
5679;"154";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5680;"031";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Très utile";"Très supérieure";
5681;"164";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Assez claires";"Extrêmement utile";"Ni supérieure, ni inférieure";
5682;"031";"Ni satisfait, ni insatisfait";"Pas très bien";"Assez rapidement";"Assez longue";"Assez bien";"Quelques-unes";"Assez poli";"Assez compétent";"Assez claires";"Assez utile";"Ni supérieure, ni inférieure";
5683;"164";"Assez satisfait";"Très bien";"Très rapidement";"Assez longue";"Très bien";"Environ la moitié";"Très poli";"Très compétent";"Très claires";"Très utile";"Très supérieure";
5684;"252";"Assez satisfait";"Assez bien";"Assez rapidement";"Peu longue";"Très bien";"Environ la moitié";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Assez supérieure";
5685;"031";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5686;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5687;"164";"Très satisfait";"Très bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5688;"164";"Assez satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5689;"031";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5690;"164";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5691;"031";"Ni satisfait, ni insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Assez longue";"Assez bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Assez claires";"Peu utile";"Assez inférieure";
5692;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5693;"154";"Très insatisfait";"Pas du tout bien";"Assez lentement";"Extrêmement longue";"Pas du tout bien";"Quelques-unes";"Peu poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Très inférieure";
5694;"154";"Très insatisfait";"Pas très bien";"Très lentement";"Assez longue";"Pas très bien";"Environ la moitié";"Peu poli";"Peu compétent";"Peu claires";"Peu utile";"Assez inférieure";
5695;"164";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5696;"154";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";"Tous mes problèmes ont été rapidement réglés."
5697;"164";"Très insatisfait";"Pas du tout bien";"Très lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Peu claires";"Assez utile";"Assez inférieure";
5698;"031";"Ni satisfait, ni insatisfait";"Pas très bien";"Assez rapidement";"Assez longue";"Très bien";"Quelques-unes";"Assez poli";"Très compétent";"Assez claires";"Très utile";"Assez inférieure";
5699;"164";"Très insatisfait";"Assez bien";"Très lentement";"Très longue";"Pas très bien";"Aucune";"Peu poli";"Pas du tout compétent";"Assez claires";"Peu utile";"Très inférieure";
5700;"164";"Ni satisfait, ni insatisfait";"Très bien";"Assez lentement";"Assez longue";"Assez bien";"Quelques-unes";"Assez poli";"Très compétent";"Assez claires";"Assez utile";"Ni supérieure, ni inférieure";
5701;"252";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5702;"031";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Assez bien";"Environ la moitié";"Peu poli";"Assez compétent";"Assez claires";"Assez utile";"Ni supérieure, ni inférieure";
5703;"252";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Assez claires";"Extrêmement utile";"Assez supérieure";
5704;"164";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5705;"031";"Extrêmement insatisfait";"Pas du tout bien";"Extrêmement lentement";"Très longue";"Pas très bien";"Quelques-unes";"Peu poli";"Pas du tout compétent";"Peu claires";"Peu utile";"Très inférieure";
5706;"252";"Assez satisfait";"Assez bien";"Très rapidement";"Assez longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Assez claires";"Très utile";"Assez supérieure";
5707;"164";"Ni satisfait, ni insatisfait";"Assez bien";"Assez lentement";"Assez longue";"Très bien";"Environ la moitié";"Très poli";"Très compétent";"Très claires";"Très utile";"Assez inférieure";
5708;"031";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5709;"154";"Assez satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
5710;"252";"Très satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5711;"031";"Ni satisfait, ni insatisfait";"Très bien";"Assez lentement";"Très longue";"Très bien";"Quelques-unes";"Assez poli";"Peu compétent";"Assez claires";"Peu utile";"Assez inférieure";
5712;"031";"Très insatisfait";"Pas très bien";"Très lentement";"Très longue";"Pas du tout bien";"Quelques-unes";"Peu poli";"Peu compétent";"Pas du tout claires";"Pas du tout utile";"Très inférieure";
5713;"252";"Assez insatisfait";"Assez bien";"Assez lentement";"Extrêmement longue";"Pas du tout bien";"Quelques-unes";"Peu poli";"Assez compétent";"Assez claires";"Pas du tout utile";"Assez inférieure";
5714;"252";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5715;"164";"Extrêmement satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5716;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5717;"164";"Assez insatisfait";"Pas très bien";"Assez lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Peu poli";"Peu compétent";"Peu claires";"Pas du tout utile";"Très inférieure";
5718;"252";"Très satisfait";"Très bien";"Assez rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Assez supérieure";
5719;"164";"Très satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5720;"252";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5721;"031";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5722;"154";"Assez satisfait";"Assez bien";"Assez rapidement";"Pas du tout longue";"Très bien";"Environ la moitié";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5723;"154";"Assez insatisfait";"Pas très bien";"Très lentement";"Assez longue";"Assez bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Peu claires";"Assez utile";"Assez inférieure";
5724;"164";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Assez bien";"Environ la moitié";"Très poli";"Très compétent";"Peu claires";"Assez utile";"Ni supérieure, ni inférieure";
5725;"154";"Assez satisfait";"Très bien";"Très rapidement";"Assez longue";"Assez bien";"Environ la moitié";"Assez poli";"Assez compétent";"Assez claires";"Très utile";"Très supérieure";
5726;"252";"Très insatisfait";"Pas du tout bien";"Très lentement";"Extrêmement longue";"Pas du tout bien";"Aucune";"Peu poli";"Pas du tout compétent";"Assez claires";"Peu utile";"Assez inférieure";
5727;"252";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Peu longue";"Assez bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5728;"154";"Assez satisfait";"Assez bien";"Ni rapidement, ni lentement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Assez claires";"Très utile";"Assez supérieure";
5729;"031";"Assez insatisfait";"Pas du tout bien";"Assez lentement";"Extrêmement longue";"Pas du tout bien";"Environ la moitié";"Peu poli";"Peu compétent";"Assez claires";"Peu utile";"Assez inférieure";
5730;"031";"Assez satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Assez bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Assez claires";"Très utile";"Ni supérieure, ni inférieure";
5731;"252";"Ni satisfait, ni insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"Environ la moitié";"Assez poli";"Peu compétent";"Assez claires";"Très utile";"Assez supérieure";
5732;"154";"Très satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5733;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5734;"164";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5735;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Assez supérieure";
5736;"154";"Assez insatisfait";"Assez bien";"Très lentement";"Très longue";"Assez bien";"Environ la moitié";"Pas du tout poli";"Peu compétent";"Assez claires";"Peu utile";"Assez inférieure";
5737;"154";"Assez satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Assez compétent";"Très claires";"Très utile";"Très supérieure";
5738;"031";"Ni satisfait, ni insatisfait";"Très bien";"Assez rapidement";"Assez longue";"Pas très bien";"Environ la moitié";"Très poli";"Très compétent";"Très claires";"Très utile";"Ni supérieure, ni inférieure";
5739;"164";"Assez satisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Très bien";"La plupart d'entre elles";"Très poli";"Assez compétent";"Très claires";"Très utile";"Très supérieure";
5740;"031";"Assez satisfait";"Très bien";"Assez rapidement";"Peu longue";"Assez bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5741;"154";"Très insatisfait";"Pas très bien";"Très lentement";"Très longue";"Assez bien";"Quelques-unes";"Peu poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Assez inférieure";
5742;"154";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Pas très bien";"Environ la moitié";"Très poli";"Très compétent";"Assez claires";"Très utile";"Ni supérieure, ni inférieure";
5743;"154";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Assez longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Très utile";"Très supérieure";
5744;"154";"Ni satisfait, ni insatisfait";"Assez bien";"Assez rapidement";"Assez longue";"Assez bien";"Environ la moitié";"Assez poli";"Assez compétent";"Assez claires";"Très utile";"Ni supérieure, ni inférieure";
5745;"031";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Pas très bien";"La plupart d'entre elles";"Assez poli";"Assez compétent";"Peu claires";"Assez utile";"Ni supérieure, ni inférieure";
5746;"031";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5747;"252";"Assez satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Assez claires";"Très utile";"Assez supérieure";
5748;"164";"Extrêmement satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5749;"031";"Très satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5750;"154";"Assez satisfait";"Assez bien";"Ni rapidement, ni lentement";"Peu longue";"Assez bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Très claires";"Assez utile";"Assez supérieure";
